Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
1,0.00015,0.508224,2.728391,10513.50
2,0.00015,0.448869,2.808697,10513.50
3,0.00015,0.435569,2.936681,10513.50
New Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
