0,0.40548157691955566
1,0.4053598642349243
2,0.4128250479698181
3,0.4174535870552063
4,0.4266242980957031
5,0.42758721113204956
6,0.4436202347278595
7,0.44780433177948
8,0.44712117314338684
9,0.44397833943367004
10,0.4432148039340973
11,0.42221301794052124
12,0.4093722999095917
13,0.42631959915161133
14,0.4853787422180176
15,0.49439823627471924
16,0.5193063020706177
17,0.4953174889087677
18,0.4840574860572815
19,0.44781044125556946
20,0.41996335983276367
21,0.4204322099685669
22,0.4584142863750458
23,0.49887704849243164
24,0.5042816400527954
25,0.4453775882720947
26,0.43149203062057495
27,0.4145333468914032
28,0.45969125628471375
29,0.4960261285305023
30,0.5353671908378601
31,0.5352743268013
32,0.5432296395301819
33,0.5245797038078308
34,0.4810987710952759
35,0.4902448058128357
36,0.5106381177902222
37,0.5243955850601196
38,0.5163658261299133
39,0.5116308927536011
40,0.5065438151359558
41,0.4931703507900238
42,0.5137524008750916
43,0.49496224522590637
44,0.513057291507721
45,0.5419532656669617
46,0.5264243483543396
47,0.4563438594341278
48,0.43118053674697876
49,0.45567357540130615
50,0.4783841073513031
51,0.5161728262901306
52,0.538652777671814
53,0.5221259593963623
54,0.5090020895004272
55,0.4836047291755676
56,0.4728375971317291
57,0.5149248838424683
58,0.48723897337913513
59,0.5289995670318604
60,0.4961758255958557
61,0.46647998690605164
62,0.4516844153404236
63,0.41441023349761963
64,0.4031614363193512
65,0.4267154932022095
66,0.46469777822494507
67,0.4903707206249237
68,0.4976407289505005
69,0.4754195511341095
70,0.451722115278244
71,0.4326728582382202
72,0.405712366104126
73,0.4091034233570099
74,0.406374454498291
75,0.44678714871406555
76,0.46120238304138184
77,0.4619283080101013
78,0.45505189895629883
79,0.42470183968544006
80,0.3888574540615082
81,0.3961079716682434
82,0.405916303396225
83,0.3661932051181793
84,0.37587958574295044
85,0.38770195841789246
86,0.3742400109767914
87,0.3694067597389221
88,0.38854730129241943
89,0.38646551966667175
90,0.40260007977485657
91,0.36417028307914734
92,0.35779598355293274
93,0.3617493808269501
94,0.3383852541446686
95,0.3440210223197937
96,0.33633318543434143
97,0.36629730463027954
98,0.4248102605342865
99,0.3794390559196472
100,0.28009867668151855
101,0.30892297625541687
102,0.3873785138130188
103,0.42288342118263245
104,0.38232341408729553
105,0.3420138359069824
106,0.32413381338119507
107,0.28736239671707153
108,0.3292650878429413
109,0.3501998782157898
110,0.3338022828102112
111,0.31964775919914246
112,0.3074896037578583
113,0.29632750153541565
114,0.2727053761482239
115,0.29642999172210693
116,0.3158405125141144
117,0.29995042085647583
118,0.30683279037475586
119,0.2997475862503052
120,0.30660268664360046
121,0.24957020580768585
122,0.2750171422958374
123,0.3282712697982788
124,0.32334667444229126
125,0.29912668466567993
126,0.3078688085079193
127,0.29431262612342834
128,0.26524338126182556
129,0.25079742074012756
130,0.2632458209991455
131,0.30530354380607605
132,0.3218035101890564
133,0.30845504999160767
134,0.2934021055698395
135,0.26150593161582947
136,0.26722002029418945
137,0.30109384655952454
138,0.3431316316127777
139,0.38464611768722534
140,0.36036479473114014
141,0.3167446255683899
142,0.30284085869789124
143,0.26037704944610596
144,0.25735026597976685
145,0.27222010493278503
146,0.2857244312763214
147,0.30737027525901794
148,0.3109920918941498
149,0.30860021710395813
150,0.29856324195861816
151,0.2756527364253998
152,0.28598085045814514
153,0.3227646052837372
154,0.359005331993103
155,0.3322236239910126
156,0.3144115209579468
157,0.31101951003074646
158,0.264999657869339
159,0.2609601616859436
160,0.2628532648086548
161,0.2596152424812317
162,0.27238914370536804
163,0.2808891832828522
164,0.2732599675655365
165,0.2791745066642761
166,0.2963082194328308
167,0.31887370347976685
168,0.30690062046051025
169,0.3086250424385071
170,0.2835208475589752
171,0.26312583684921265
172,0.25264137983322144
173,0.2385987788438797
174,0.28335440158843994
175,0.3162381947040558
176,0.3078903555870056
177,0.29479357600212097
178,0.2903261184692383
179,0.26568496227264404
180,0.2622884511947632
181,0.2792760729789734
182,0.2835051715373993
183,0.3326770067214966
184,0.30133524537086487
185,0.29957255721092224
186,0.2866525948047638
187,0.2628500461578369
188,0.2628589868545532
189,0.2728836238384247
190,0.2822246253490448
191,0.305168092250824
192,0.32526472210884094
193,0.3370111882686615
194,0.3607221841812134
195,0.2835792005062103
196,0.2774754762649536
197,0.27267327904701233
198,0.2624531090259552
199,0.2627975642681122
200,0.26907840371131897
201,0.27475646138191223
202,0.2638090252876282
203,0.27409717440605164
204,0.2530425190925598
205,0.26140984892845154
206,0.27006426453590393
207,0.286293089389801
208,0.2548307776451111
209,0.28497153520584106
210,0.3221152722835541
211,0.3250589668750763
212,0.32968202233314514
213,0.32341426610946655
214,0.3165229558944702
215,0.3186403214931488
216,0.2850576937198639
217,0.30922767519950867
218,0.340390145778656
219,0.3423254191875458
220,0.3224494457244873
221,0.3080669641494751
222,0.30518636107444763
223,0.2524625360965729
224,0.26623570919036865
225,0.29930031299591064
226,0.3248308002948761
227,0.3677252531051636
228,0.3640533685684204
229,0.3374173045158386
230,0.2892407476902008
231,0.299422025680542
232,0.3190777599811554
233,0.3220037817955017
234,0.31141147017478943
235,0.30965176224708557
236,0.2962017059326172
237,0.26022011041641235
238,0.2767440676689148
239,0.30551499128341675
240,0.33006128668785095
241,0.3260299563407898
242,0.2957308292388916
243,0.27355948090553284
244,0.2685384750366211
245,0.2830309271812439
246,0.30902931094169617
247,0.31898272037506104
248,0.31837713718414307
