Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
1,0.0014330353544543038,1.010575,1.013551,10172.50
2,0.0014330353544543038,0.964239,0.947249,10172.50
3,0.0014330353544543038,0.880713,0.840733,10172.50
4,0.0014330353544543038,0.737799,0.704979,10172.50
5,0.0014330353544543038,0.660836,0.639654,10172.50
6,0.0014330353544543038,0.579606,0.537887,10172.50
7,0.0014330353544543038,0.512155,0.493433,10172.50
8,0.0014330353544543038,0.485214,0.470642,10172.50
9,0.0014330353544543038,0.469690,0.457158,10172.50
10,0.0014330353544543038,0.460759,0.449392,10172.50
11,0.0014330353544543038,0.455247,0.445096,10172.50
12,0.0014330353544543038,0.451332,0.442192,10172.50
13,0.0014330353544543038,0.448234,0.439613,10172.50
14,0.0014330353544543038,0.445402,0.437508,10172.50
15,0.0014330353544543038,0.442953,0.435624,10172.50
16,0.0014330353544543038,0.440702,0.433857,10172.50
17,0.0014330353544543038,0.438602,0.432148,10172.50
18,0.0012485853371329357,0.436476,0.430692,10172.50
19,0.0012485853371329357,0.434379,0.430314,10172.50
20,0.0012485853371329357,0.433135,0.430019,10172.50
21,0.0012485853371329357,0.432001,0.430123,10172.50
22,0.0012485853371329357,0.431167,0.430977,10172.50
23,0.0012485853371329357,0.430663,0.432450,10172.50
24,0.0012485853371329357,0.430339,0.434104,10172.50
25,0.0012485853371329357,0.429993,0.435349,10172.50
26,0.0012485853371329357,0.429533,0.434761,10172.50
27,0.0012485853371329357,0.428609,0.433351,10172.50
28,0.0012485853371329357,0.427618,0.432098,10172.50
29,0.0012485853371329357,0.426693,0.431079,10172.50
30,0.0012485853371329357,0.425965,0.430629,10172.50
