Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
1,0.0001,0.604944,1.509432,4538.69
New Epoch,LR,TrainLoss,ValLoss,GPUMem(MB)
1,0.0001,0.665241,1.554740,4538.69
2,0.0001,0.446922,1.400391,4538.69
3,0.0001,0.398204,1.292802,4538.69
